polygon_id,polygon_name,assigned_rank,bbox_minX,bbox_minY,bbox_maxX,bbox_maxY
2571,Grid-Cell-2571,0,78,27.5,79.8,29.75
2572,Grid-Cell-2572,0,78,30,79.8,32.25
2573,Grid-Cell-2573,0,78,32.5,79.8,34.75
2574,Grid-Cell-2574,0,78,35,79.8,37.25
2575,Grid-Cell-2575,0,78,37.5,79.8,39.75
2576,Grid-Cell-2576,0,78,40,79.8,42.25
2577,Grid-Cell-2577,0,78,42.5,79.8,44.75
2578,Grid-Cell-2578,0,78,45,79.8,47.25
2579,Grid-Cell-2579,0,78,47.5,79.8,49.75
2580,Grid-Cell-2580,0,78,50,79.8,52.25
2580,Grid-Cell-2580,1,78,50,79.8,52.25
2581,Grid-Cell-2581,1,78,52.5,79.8,54.75
2582,Grid-Cell-2582,1,78,55,79.8,57.25
2583,Grid-Cell-2583,1,78,57.5,79.8,59.75
2584,Grid-Cell-2584,1,78,60,79.8,62.25
2585,Grid-Cell-2585,1,78,62.5,79.8,64.75
2586,Grid-Cell-2586,1,78,65,79.8,67.25
2587,Grid-Cell-2587,1,78,67.5,79.8,69.75
2588,Grid-Cell-2588,1,78,70,79.8,72.25
2589,Grid-Cell-2589,1,78,72.5,79.8,74.75
2590,Grid-Cell-2590,1,78,75,79.8,77.25
2591,Grid-Cell-2591,1,78,77.5,79.8,79.75
2592,Grid-Cell-2592,1,78,80,79.8,82.25
2593,Grid-Cell-2593,1,78,82.5,79.8,84.75
2594,Grid-Cell-2594,1,78,85,79.8,87.25
2595,Grid-Cell-2595,1,78,87.5,79.8,89.75
2596,Grid-Cell-2596,1,78,90,79.8,92.25
2597,Grid-Cell-2597,1,78,92.5,79.8,94.75
2598,Grid-Cell-2598,1,78,95,79.8,97.25
2599,Grid-Cell-2599,1,78,97.5,79.8,99.75
2600,Grid-Cell-2600,0,80,0,81.8,2.25
2601,Grid-Cell-2601,0,80,2.5,81.8,4.75
2602,Grid-Cell-2602,0,80,5,81.8,7.25
2603,Grid-Cell-2603,0,80,7.5,81.8,9.75
2604,Grid-Cell-2604,0,80,10,81.8,12.25
2605,Grid-Cell-2605,0,80,12.5,81.8,14.75
2606,Grid-Cell-2606,0,80,15,81.8,17.25
2607,Grid-Cell-2607,0,80,17.5,81.8,19.75
2608,Grid-Cell-2608,0,80,20,81.8,22.25
2609,Grid-Cell-2609,0,80,22.5,81.8,24.75
2610,Grid-Cell-2610,0,80,25,81.8,27.25
2611,Grid-Cell-2611,0,80,27.5,81.8,29.75
2612,Grid-Cell-2612,0,80,30,81.8,32.25
2613,Grid-Cell-2613,0,80,32.5,81.8,34.75
2614,Grid-Cell-2614,0,80,35,81.8,37.25
2615,Grid-Cell-2615,0,80,37.5,81.8,39.75
2616,Grid-Cell-2616,0,80,40,81.8,42.25
2617,Grid-Cell-2617,0,80,42.5,81.8,44.75
2618,Grid-Cell-2618,0,80,45,81.8,47.25
2619,Grid-Cell-2619,0,80,47.5,81.8,49.75
2620,Grid-Cell-2620,0,80,50,81.8,52.25
2620,Grid-Cell-2620,1,80,50,81.8,52.25
2621,Grid-Cell-2621,1,80,52.5,81.8,54.75
2622,Grid-Cell-2622,1,80,55,81.8,57.25
2623,Grid-Cell-2623,1,80,57.5,81.8,59.75
2624,Grid-Cell-2624,1,80,60,81.8,62.25
2625,Grid-Cell-2625,1,80,62.5,81.8,64.75
2626,Grid-Cell-2626,1,80,65,81.8,67.25
2627,Grid-Cell-2627,1,80,67.5,81.8,69.75
2628,Grid-Cell-2628,1,80,70,81.8,72.25
2629,Grid-Cell-2629,1,80,72.5,81.8,74.75
2630,Grid-Cell-2630,1,80,75,81.8,77.25
2631,Grid-Cell-2631,1,80,77.5,81.8,79.75
2632,Grid-Cell-2632,1,80,80,81.8,82.25
2633,Grid-Cell-2633,1,80,82.5,81.8,84.75
2634,Grid-Cell-2634,1,80,85,81.8,87.25
2635,Grid-Cell-2635,1,80,87.5,81.8,89.75
2636,Grid-Cell-2636,1,80,90,81.8,92.25
2637,Grid-Cell-2637,1,80,92.5,81.8,94.75
2638,Grid-Cell-2638,1,80,95,81.8,97.25
2639,Grid-Cell-2639,1,80,97.5,81.8,99.75
2640,Grid-Cell-2640,0,82,0,83.8,2.25
2641,Grid-Cell-2641,0,82,2.5,83.8,4.75
2642,Grid-Cell-2642,0,82,5,83.8,7.25
2643,Grid-Cell-2643,0,82,7.5,83.8,9.75
2644,Grid-Cell-2644,0,82,10,83.8,12.25
2645,Grid-Cell-2645,0,82,12.5,83.8,14.75
2646,Grid-Cell-2646,0,82,15,83.8,17.25
2647,Grid-Cell-2647,0,82,17.5,83.8,19.75
2648,Grid-Cell-2648,0,82,20,83.8,22.25
2649,Grid-Cell-2649,0,82,22.5,83.8,24.75
2650,Grid-Cell-2650,0,82,25,83.8,27.25
2651,Grid-Cell-2651,0,82,27.5,83.8,29.75
2652,Grid-Cell-2652,0,82,30,83.8,32.25
2653,Grid-Cell-2653,0,82,32.5,83.8,34.75
2654,Grid-Cell-2654,0,82,35,83.8,37.25
2655,Grid-Cell-2655,0,82,37.5,83.8,39.75
2656,Grid-Cell-2656,0,82,40,83.8,42.25
2657,Grid-Cell-2657,0,82,42.5,83.8,44.75
2658,Grid-Cell-2658,0,82,45,83.8,47.25
2659,Grid-Cell-2659,0,82,47.5,83.8,49.75
2660,Grid-Cell-2660,0,82,50,83.8,52.25
2660,Grid-Cell-2660,1,82,50,83.8,52.25
2661,Grid-Cell-2661,1,82,52.5,83.8,54.75
2662,Grid-Cell-2662,1,82,55,83.8,57.25
2663,Grid-Cell-2663,1,82,57.5,83.8,59.75
2664,Grid-Cell-2664,1,82,60,83.8,62.25
2665,Grid-Cell-2665,1,82,62.5,83.8,64.75
2666,Grid-Cell-2666,1,82,65,83.8,67.25
2667,Grid-Cell-2667,1,82,67.5,83.8,69.75
2668,Grid-Cell-2668,1,82,70,83.8,72.25
2669,Grid-Cell-2669,1,82,72.5,83.8,74.75
2670,Grid-Cell-2670,1,82,75,83.8,77.25
2671,Grid-Cell-2671,1,82,77.5,83.8,79.75
2672,Grid-Cell-2672,1,82,80,83.8,82.25
2673,Grid-Cell-2673,1,82,82.5,83.8,84.75
2674,Grid-Cell-2674,1,82,85,83.8,87.25
2675,Grid-Cell-2675,1,82,87.5,83.8,89.75
2676,Grid-Cell-2676,1,82,90,83.8,92.25
2677,Grid-Cell-2677,1,82,92.5,83.8,94.75
2678,Grid-Cell-2678,1,82,95,83.8,97.25
2679,Grid-Cell-2679,1,82,97.5,83.8,99.75
2680,Grid-Cell-2680,0,84,0,85.8,2.25
2681,Grid-Cell-2681,0,84,2.5,85.8,4.75
2682,Grid-Cell-2682,0,84,5,85.8,7.25
2683,Grid-Cell-2683,0,84,7.5,85.8,9.75
2684,Grid-Cell-2684,0,84,10,85.8,12.25
2685,Grid-Cell-2685,0,84,12.5,85.8,14.75
2686,Grid-Cell-2686,0,84,15,85.8,17.25
2687,Grid-Cell-2687,0,84,17.5,85.8,19.75
2688,Grid-Cell-2688,0,84,20,85.8,22.25
2689,Grid-Cell-2689,0,84,22.5,85.8,24.75
2690,Grid-Cell-2690,0,84,25,85.8,27.25
2691,Grid-Cell-2691,0,84,27.5,85.8,29.75
2692,Grid-Cell-2692,0,84,30,85.8,32.25
2693,Grid-Cell-2693,0,84,32.5,85.8,34.75
2694,Grid-Cell-2694,0,84,35,85.8,37.25
2695,Grid-Cell-2695,0,84,37.5,85.8,39.75
2696,Grid-Cell-2696,0,84,40,85.8,42.25
2697,Grid-Cell-2697,0,84,42.5,85.8,44.75
2698,Grid-Cell-2698,0,84,45,85.8,47.25
2699,Grid-Cell-2699,0,84,47.5,85.8,49.75
2700,Grid-Cell-2700,0,84,50,85.8,52.25
2700,Grid-Cell-2700,1,84,50,85.8,52.25
2701,Grid-Cell-2701,1,84,52.5,85.8,54.75
2702,Grid-Cell-2702,1,84,55,85.8,57.25
2703,Grid-Cell-2703,1,84,57.5,85.8,59.75
2704,Grid-Cell-2704,1,84,60,85.8,62.25
2705,Grid-Cell-2705,1,84,62.5,85.8,64.75
2706,Grid-Cell-2706,1,84,65,85.8,67.25
2707,Grid-Cell-2707,1,84,67.5,85.8,69.75
2708,Grid-Cell-2708,1,84,70,85.8,72.25
2709,Grid-Cell-2709,1,84,72.5,85.8,74.75
2710,Grid-Cell-2710,1,84,75,85.8,77.25
2711,Grid-Cell-2711,1,84,77.5,85.8,79.75
2712,Grid-Cell-2712,1,84,80,85.8,82.25
2713,Grid-Cell-2713,1,84,82.5,85.8,84.75
2714,Grid-Cell-2714,1,84,85,85.8,87.25
2715,Grid-Cell-2715,1,84,87.5,85.8,89.75
2716,Grid-Cell-2716,1,84,90,85.8,92.25
2717,Grid-Cell-2717,1,84,92.5,85.8,94.75
2718,Grid-Cell-2718,1,84,95,85.8,97.25
2719,Grid-Cell-2719,1,84,97.5,85.8,99.75
2720,Grid-Cell-2720,0,86,0,87.8,2.25
2721,Grid-Cell-2721,0,86,2.5,87.8,4.75
2722,Grid-Cell-2722,0,86,5,87.8,7.25
2723,Grid-Cell-2723,0,86,7.5,87.8,9.75
2724,Grid-Cell-2724,0,86,10,87.8,12.25
2725,Grid-Cell-2725,0,86,12.5,87.8,14.75
2726,Grid-Cell-2726,0,86,15,87.8,17.25
2727,Grid-Cell-2727,0,86,17.5,87.8,19.75
2728,Grid-Cell-2728,0,86,20,87.8,22.25
2729,Grid-Cell-2729,0,86,22.5,87.8,24.75
2730,Grid-Cell-2730,0,86,25,87.8,27.25
2731,Grid-Cell-2731,0,86,27.5,87.8,29.75
2732,Grid-Cell-2732,0,86,30,87.8,32.25
2733,Grid-Cell-2733,0,86,32.5,87.8,34.75
2734,Grid-Cell-2734,0,86,35,87.8,37.25
2735,Grid-Cell-2735,0,86,37.5,87.8,39.75
2736,Grid-Cell-2736,0,86,40,87.8,42.25
2737,Grid-Cell-2737,0,86,42.5,87.8,44.75
2738,Grid-Cell-2738,0,86,45,87.8,47.25
2739,Grid-Cell-2739,0,86,47.5,87.8,49.75
2740,Grid-Cell-2740,0,86,50,87.8,52.25
2740,Grid-Cell-2740,1,86,50,87.8,52.25
2741,Grid-Cell-2741,1,86,52.5,87.8,54.75
2742,Grid-Cell-2742,1,86,55,87.8,57.25
2743,Grid-Cell-2743,1,86,57.5,87.8,59.75
2744,Grid-Cell-2744,1,86,60,87.8,62.25
2745,Grid-Cell-2745,1,86,62.5,87.8,64.75
2746,Grid-Cell-2746,1,86,65,87.8,67.25
2747,Grid-Cell-2747,1,86,67.5,87.8,69.75
2748,Grid-Cell-2748,1,86,70,87.8,72.25
2749,Grid-Cell-2749,1,86,72.5,87.8,74.75
2750,Grid-Cell-2750,1,86,75,87.8,77.25
2751,Grid-Cell-2751,1,86,77.5,87.8,79.75
2752,Grid-Cell-2752,1,86,80,87.8,82.25
2753,Grid-Cell-2753,1,86,82.5,87.8,84.75
2754,Grid-Cell-2754,1,86,85,87.8,87.25
2755,Grid-Cell-2755,1,86,87.5,87.8,89.75
2756,Grid-Cell-2756,1,86,90,87.8,92.25
2757,Grid-Cell-2757,1,86,92.5,87.8,94.75
2758,Grid-Cell-2758,1,86,95,87.8,97.25
2759,Grid-Cell-2759,1,86,97.5,87.8,99.75
2760,Grid-Cell-2760,0,88,0,89.8,2.25
2761,Grid-Cell-2761,0,88,2.5,89.8,4.75
2762,Grid-Cell-2762,0,88,5,89.8,7.25
2763,Grid-Cell-2763,0,88,7.5,89.8,9.75
2764,Grid-Cell-2764,0,88,10,89.8,12.25
2765,Grid-Cell-2765,0,88,12.5,89.8,14.75
2766,Grid-Cell-2766,0,88,15,89.8,17.25
2767,Grid-Cell-2767,0,88,17.5,89.8,19.75
2768,Grid-Cell-2768,0,88,20,89.8,22.25
2769,Grid-Cell-2769,0,88,22.5,89.8,24.75
2770,Grid-Cell-2770,0,88,25,89.8,27.25
2771,Grid-Cell-2771,0,88,27.5,89.8,29.75
2772,Grid-Cell-2772,0,88,30,89.8,32.25
2773,Grid-Cell-2773,0,88,32.5,89.8,34.75
2774,Grid-Cell-2774,0,88,35,89.8,37.25
2775,Grid-Cell-2775,0,88,37.5,89.8,39.75
2776,Grid-Cell-2776,0,88,40,89.8,42.25
2777,Grid-Cell-2777,0,88,42.5,89.8,44.75
2778,Grid-Cell-2778,0,88,45,89.8,47.25
2779,Grid-Cell-2779,0,88,47.5,89.8,49.75
2780,Grid-Cell-2780,0,88,50,89.8,52.25
2780,Grid-Cell-2780,1,88,50,89.8,52.25
2781,Grid-Cell-2781,1,88,52.5,89.8,54.75
2782,Grid-Cell-2782,1,88,55,89.8,57.25
2783,Grid-Cell-2783,1,88,57.5,89.8,59.75
2784,Grid-Cell-2784,1,88,60,89.8,62.25
2785,Grid-Cell-2785,1,88,62.5,89.8,64.75
2786,Grid-Cell-2786,1,88,65,89.8,67.25
2787,Grid-Cell-2787,1,88,67.5,89.8,69.75
2788,Grid-Cell-2788,1,88,70,89.8,72.25
2789,Grid-Cell-2789,1,88,72.5,89.8,74.75
2790,Grid-Cell-2790,1,88,75,89.8,77.25
2791,Grid-Cell-2791,1,88,77.5,89.8,79.75
2792,Grid-Cell-2792,1,88,80,89.8,82.25
2793,Grid-Cell-2793,1,88,82.5,89.8,84.75
2794,Grid-Cell-2794,1,88,85,89.8,87.25
2795,Grid-Cell-2795,1,88,87.5,89.8,89.75
2796,Grid-Cell-2796,1,88,90,89.8,92.25
2797,Grid-Cell-2797,1,88,92.5,89.8,94.75
2798,Grid-Cell-2798,1,88,95,89.8,97.25
2799,Grid-Cell-2799,1,88,97.5,89.8,99.75
2800,Grid-Cell-2800,0,90,0,91.8,2.25
2801,Grid-Cell-2801,0,90,2.5,91.8,4.75
2802,Grid-Cell-2802,0,90,5,91.8,7.25
2803,Grid-Cell-2803,0,90,7.5,91.8,9.75
2804,Grid-Cell-2804,0,90,10,91.8,12.25
2805,Grid-Cell-2805,0,90,12.5,91.8,14.75
2806,Grid-Cell-2806,0,90,15,91.8,17.25
2807,Grid-Cell-2807,0,90,17.5,91.8,19.75
2808,Grid-Cell-2808,0,90,20,91.8,22.25
2809,Grid-Cell-2809,0,90,22.5,91.8,24.75
2810,Grid-Cell-2810,0,90,25,91.8,27.25
2811,Grid-Cell-2811,0,90,27.5,91.8,29.75
2812,Grid-Cell-2812,0,90,30,91.8,32.25
2813,Grid-Cell-2813,0,90,32.5,91.8,34.75
2814,Grid-Cell-2814,0,90,35,91.8,37.25
2815,Grid-Cell-2815,0,90,37.5,91.8,39.75
2816,Grid-Cell-2816,0,90,40,91.8,42.25
2817,Grid-Cell-2817,0,90,42.5,91.8,44.75
2818,Grid-Cell-2818,0,90,45,91.8,47.25
2819,Grid-Cell-2819,0,90,47.5,91.8,49.75
2820,Grid-Cell-2820,0,90,50,91.8,52.25
2820,Grid-Cell-2820,1,90,50,91.8,52.25
2821,Grid-Cell-2821,1,90,52.5,91.8,54.75
2822,Grid-Cell-2822,1,90,55,91.8,57.25
2823,Grid-Cell-2823,1,90,57.5,91.8,59.75
2824,Grid-Cell-2824,1,90,60,91.8,62.25
2825,Grid-Cell-2825,1,90,62.5,91.8,64.75
2826,Grid-Cell-2826,1,90,65,91.8,67.25
2827,Grid-Cell-2827,1,90,67.5,91.8,69.75
2828,Grid-Cell-2828,1,90,70,91.8,72.25
2829,Grid-Cell-2829,1,90,72.5,91.8,74.75
2830,Grid-Cell-2830,1,90,75,91.8,77.25
2831,Grid-Cell-2831,1,90,77.5,91.8,79.75
2832,Grid-Cell-2832,1,90,80,91.8,82.25
2833,Grid-Cell-2833,1,90,82.5,91.8,84.75
2834,Grid-Cell-2834,1,90,85,91.8,87.25
2835,Grid-Cell-2835,1,90,87.5,91.8,89.75
2836,Grid-Cell-2836,1,90,90,91.8,92.25
2837,Grid-Cell-2837,1,90,92.5,91.8,94.75
2838,Grid-Cell-2838,1,90,95,91.8,97.25
2839,Grid-Cell-2839,1,90,97.5,91.8,99.75
2840,Grid-Cell-2840,0,92,0,93.8,2.25
2841,Grid-Cell-2841,0,92,2.5,93.8,4.75
2842,Grid-Cell-2842,0,92,5,93.8,7.25
2843,Grid-Cell-2843,0,92,7.5,93.8,9.75
2844,Grid-Cell-2844,0,92,10,93.8,12.25
2845,Grid-Cell-2845,0,92,12.5,93.8,14.75
2846,Grid-Cell-2846,0,92,15,93.8,17.25
2847,Grid-Cell-2847,0,92,17.5,93.8,19.75
2848,Grid-Cell-2848,0,92,20,93.8,22.25
2849,Grid-Cell-2849,0,92,22.5,93.8,24.75
2850,Grid-Cell-2850,0,92,25,93.8,27.25
2851,Grid-Cell-2851,0,92,27.5,93.8,29.75
2852,Grid-Cell-2852,0,92,30,93.8,32.25
2853,Grid-Cell-2853,0,92,32.5,93.8,34.75
2854,Grid-Cell-2854,0,92,35,93.8,37.25
2855,Grid-Cell-2855,0,92,37.5,93.8,39.75
2856,Grid-Cell-2856,0,92,40,93.8,42.25
2857,Grid-Cell-2857,0,92,42.5,93.8,44.75
2858,Grid-Cell-2858,0,92,45,93.8,47.25
2859,Grid-Cell-2859,0,92,47.5,93.8,49.75
2860,Grid-Cell-2860,0,92,50,93.8,52.25
2860,Grid-Cell-2860,1,92,50,93.8,52.25
2861,Grid-Cell-2861,1,92,52.5,93.8,54.75
2862,Grid-Cell-2862,1,92,55,93.8,57.25
2863,Grid-Cell-2863,1,92,57.5,93.8,59.75
2864,Grid-Cell-2864,1,92,60,93.8,62.25
2865,Grid-Cell-2865,1,92,62.5,93.8,64.75
2866,Grid-Cell-2866,1,92,65,93.8,67.25
2867,Grid-Cell-2867,1,92,67.5,93.8,69.75
2868,Grid-Cell-2868,1,92,70,93.8,72.25
2869,Grid-Cell-2869,1,92,72.5,93.8,74.75
2870,Grid-Cell-2870,1,92,75,93.8,77.25
2871,Grid-Cell-2871,1,92,77.5,93.8,79.75
2872,Grid-Cell-2872,1,92,80,93.8,82.25
2873,Grid-Cell-2873,1,92,82.5,93.8,84.75
2874,Grid-Cell-2874,1,92,85,93.8,87.25
2875,Grid-Cell-2875,1,92,87.5,93.8,89.75
2876,Grid-Cell-2876,1,92,90,93.8,92.25
2877,Grid-Cell-2877,1,92,92.5,93.8,94.75
2878,Grid-Cell-2878,1,92,95,93.8,97.25
2879,Grid-Cell-2879,1,92,97.5,93.8,99.75
2880,Grid-Cell-2880,0,94,0,95.8,2.25
2881,Grid-Cell-2881,0,94,2.5,95.8,4.75
2882,Grid-Cell-2882,0,94,5,95.8,7.25
2883,Grid-Cell-2883,0,94,7.5,95.8,9.75
2884,Grid-Cell-2884,0,94,10,95.8,12.25
2885,Grid-Cell-2885,0,94,12.5,95.8,14.75
2886,Grid-Cell-2886,0,94,15,95.8,17.25
2887,Grid-Cell-2887,0,94,17.5,95.8,19.75
2888,Grid-Cell-2888,0,94,20,95.8,22.25
2889,Grid-Cell-2889,0,94,22.5,95.8,24.75
2890,Grid-Cell-2890,0,94,25,95.8,27.25
2891,Grid-Cell-2891,0,94,27.5,95.8,29.75
2892,Grid-Cell-2892,0,94,30,95.8,32.25
2893,Grid-Cell-2893,0,94,32.5,95.8,34.75
2894,Grid-Cell-2894,0,94,35,95.8,37.25
2895,Grid-Cell-2895,0,94,37.5,95.8,39.75
2896,Grid-Cell-2896,0,94,40,95.8,42.25
2897,Grid-Cell-2897,0,94,42.5,95.8,44.75
2898,Grid-Cell-2898,0,94,45,95.8,47.25
2899,Grid-Cell-2899,0,94,47.5,95.8,49.75
2900,Grid-Cell-2900,0,94,50,95.8,52.25
2900,Grid-Cell-2900,1,94,50,95.8,52.25
2901,Grid-Cell-2901,1,94,52.5,95.8,54.75
2902,Grid-Cell-2902,1,94,55,95.8,57.25
2903,Grid-Cell-2903,1,94,57.5,95.8,59.75
2904,Grid-Cell-2904,1,94,60,95.8,62.25
2905,Grid-Cell-2905,1,94,62.5,95.8,64.75
2906,Grid-Cell-2906,1,94,65,95.8,67.25
2907,Grid-Cell-2907,1,94,67.5,95.8,69.75
2908,Grid-Cell-2908,1,94,70,95.8,72.25
2909,Grid-Cell-2909,1,94,72.5,95.8,74.75
2910,Grid-Cell-2910,1,94,75,95.8,77.25
2911,Grid-Cell-2911,1,94,77.5,95.8,79.75
2912,Grid-Cell-2912,1,94,80,95.8,82.25
2913,Grid-Cell-2913,1,94,82.5,95.8,84.75
2914,Grid-Cell-2914,1,94,85,95.8,87.25
2915,Grid-Cell-2915,1,94,87.5,95.8,89.75
2916,Grid-Cell-2916,1,94,90,95.8,92.25
2917,Grid-Cell-2917,1,94,92.5,95.8,94.75
2918,Grid-Cell-2918,1,94,95,95.8,97.25
2919,Grid-Cell-2919,1,94,97.5,95.8,99.75
2920,Grid-Cell-2920,0,96,0,97.8,2.25
2921,Grid-Cell-2921,0,96,2.5,97.8,4.75
2922,Grid-Cell-2922,0,96,5,97.8,7.25
2923,Grid-Cell-2923,0,96,7.5,97.8,9.75
2924,Grid-Cell-2924,0,96,10,97.8,12.25
2925,Grid-Cell-2925,0,96,12.5,97.8,14.75
2926,Grid-Cell-2926,0,96,15,97.8,17.25
2927,Grid-Cell-2927,0,96,17.5,97.8,19.75
2928,Grid-Cell-2928,0,96,20,97.8,22.25
2929,Grid-Cell-2929,0,96,22.5,97.8,24.75
2930,Grid-Cell-2930,0,96,25,97.8,27.25
2931,Grid-Cell-2931,0,96,27.5,97.8,29.75
2932,Grid-Cell-2932,0,96,30,97.8,32.25
2933,Grid-Cell-2933,0,96,32.5,97.8,34.75
2934,Grid-Cell-2934,0,96,35,97.8,37.25
2935,Grid-Cell-2935,0,96,37.5,97.8,39.75
2936,Grid-Cell-2936,0,96,40,97.8,42.25
2937,Grid-Cell-2937,0,96,42.5,97.8,44.75
2938,Grid-Cell-2938,0,96,45,97.8,47.25
2939,Grid-Cell-2939,0,96,47.5,97.8,49.75
2940,Grid-Cell-2940,0,96,50,97.8,52.25
2940,Grid-Cell-2940,1,96,50,97.8,52.25
2941,Grid-Cell-2941,1,96,52.5,97.8,54.75
2942,Grid-Cell-2942,1,96,55,97.8,57.25
2943,Grid-Cell-2943,1,96,57.5,97.8,59.75
2944,Grid-Cell-2944,1,96,60,97.8,62.25
2945,Grid-Cell-2945,1,96,62.5,97.8,64.75
2946,Grid-Cell-2946,1,96,65,97.8,67.25
2947,Grid-Cell-2947,1,96,67.5,97.8,69.75
2948,Grid-Cell-2948,1,96,70,97.8,72.25
2949,Grid-Cell-2949,1,96,72.5,97.8,74.75
2950,Grid-Cell-2950,1,96,75,97.8,77.25
2951,Grid-Cell-2951,1,96,77.5,97.8,79.75
2952,Grid-Cell-2952,1,96,80,97.8,82.25
2953,Grid-Cell-2953,1,96,82.5,97.8,84.75
2954,Grid-Cell-2954,1,96,85,97.8,87.25
2955,Grid-Cell-2955,1,96,87.5,97.8,89.75
2956,Grid-Cell-2956,1,96,90,97.8,92.25
2957,Grid-Cell-2957,1,96,92.5,97.8,94.75
2958,Grid-Cell-2958,1,96,95,97.8,97.25
2959,Grid-Cell-2959,1,96,97.5,97.8,99.75
2960,Grid-Cell-2960,0,98,0,99.8,2.25
2961,Grid-Cell-2961,0,98,2.5,99.8,4.75
2962,Grid-Cell-2962,0,98,5,99.8,7.25
2963,Grid-Cell-2963,0,98,7.5,99.8,9.75
2964,Grid-Cell-2964,0,98,10,99.8,12.25
2965,Grid-Cell-2965,0,98,12.5,99.8,14.75
2966,Grid-Cell-2966,0,98,15,99.8,17.25
2967,Grid-Cell-2967,0,98,17.5,99.8,19.75
2968,Grid-Cell-2968,0,98,20,99.8,22.25
2969,Grid-Cell-2969,0,98,22.5,99.8,24.75
2970,Grid-Cell-2970,0,98,25,99.8,27.25
2971,Grid-Cell-2971,0,98,27.5,99.8,29.75
2972,Grid-Cell-2972,0,98,30,99.8,32.25
2973,Grid-Cell-2973,0,98,32.5,99.8,34.75
2974,Grid-Cell-2974,0,98,35,99.8,37.25
2975,Grid-Cell-2975,0,98,37.5,99.8,39.75
2976,Grid-Cell-2976,0,98,40,99.8,42.25
2977,Grid-Cell-2977,0,98,42.5,99.8,44.75
2978,Grid-Cell-2978,0,98,45,99.8,47.25
2979,Grid-Cell-2979,0,98,47.5,99.8,49.75
2980,Grid-Cell-2980,0,98,50,99.8,52.25
2980,Grid-Cell-2980,1,98,50,99.8,52.25
2981,Grid-Cell-2981,1,98,52.5,99.8,54.75
2982,Grid-Cell-2982,1,98,55,99.8,57.25
2983,Grid-Cell-2983,1,98,57.5,99.8,59.75
2984,Grid-Cell-2984,1,98,60,99.8,62.25
2985,Grid-Cell-2985,1,98,62.5,99.8,64.75
2986,Grid-Cell-2986,1,98,65,99.8,67.25
2987,Grid-Cell-2987,1,98,67.5,99.8,69.75
2988,Grid-Cell-2988,1,98,70,99.8,72.25
2989,Grid-Cell-2989,1,98,72.5,99.8,74.75
2990,Grid-Cell-2990,1,98,75,99.8,77.25
2991,Grid-Cell-2991,1,98,77.5,99.8,79.75
2992,Grid-Cell-2992,1,98,80,99.8,82.25
2993,Grid-Cell-2993,1,98,82.5,99.8,84.75
2994,Grid-Cell-2994,1,98,85,99.8,87.25
2995,Grid-Cell-2995,1,98,87.5,99.8,89.75
2996,Grid-Cell-2996,1,98,90,99.8,92.25
2997,Grid-Cell-2997,1,98,92.5,99.8,94.75
2998,Grid-Cell-2998,1,98,95,99.8,97.25
2999,Grid-Cell-2999,1,98,97.5,99.8,99.75
